created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Wed Jul 19 17:43:43 +0000 2023,1681721492047020034,@ChyanaSurdin @psi_id Itu namanya habib asu....yg menutup rezeki orang lain.,0,0,0,0,in,1626616435643682816,1681644177808048128,termos_sergio,https://twitter.com/termos_sergio/status/1681721492047020034
Wed Jul 19 17:43:12 +0000 2023,1681721363458068480,"Tabik Pun 🙏  Terima kasih kepada Gubernur Jawa Tengah Bapak H. Ganjar Pranowo, S.H., M.I.P. atas Doa serta supportnya untuk Kabupaten Pesawaran Bumi Andan Jejama yang tahun ini 17 Juli 2023 genap berusia ke-16 tahun .  Bupati Pesawaran Dendi Ramadhona https://t.co/qjZOYAdgSD",0,0,3,4,in,1147024698,1681721363458068480,GadisPeswaran,https://twitter.com/GadisPeswaran/status/1681721363458068480
Wed Jul 19 17:43:00 +0000 2023,1681721312144949248,"Muncul 5 nama tertinggi dalam surver terbaru Pilpres 2024 : Anies Baswedan, Ganjar Pranowo, Agus Harimurti Yudhoyono, Prabowo Subianto dan Airlangga Hartarto   https://t.co/oeXMKLsU9Z",0,0,0,0,in,1593459678054584320,1681721312144949248,Sukabumiupdate_,https://twitter.com/Sukabumiupdate_/status/1681721312144949248
Wed Jul 19 17:42:35 +0000 2023,1681721206041640960,Karena antara ganjar atau prabowo sudah tak mungkin menyaingi elektabilitas anies   #aniesthenextpresiden,0,0,0,0,in,2952134082,1681721206041640960,kirananayla67,https://twitter.com/kirananayla67/status/1681721206041640960
Wed Jul 19 17:41:27 +0000 2023,1681720921093201920,@SahabatSaber Ganjar lagi di Jateng 🤣 https://t.co/VO3CJmQIQa,0,1,0,2,in,2377644162,1681625114218229760,JokoLipService,https://twitter.com/JokoLipService/status/1681720921093201920
Wed Jul 19 17:40:48 +0000 2023,1681720758937210880,@ganjarpranowo pokoknya pak ganjar,0,0,0,1,in,1663087877457313793,1681687107365142528,SutoWij11483167,https://twitter.com/SutoWij11483167/status/1681720758937210880
Wed Jul 19 17:40:45 +0000 2023,1681720745196658688,"Ganjar Pranowo #Gubernur #Jateng mengikuti tradisi kirab malam satu Suro di #PuroMangkunegaran hari Rabu (18/07/2023) malam.  Selain nguri #budaya, tradisi ini ada sebagai simbol kultur dan agama.  #MenangkanGanjar  #GanjarBersamaRakyat 🤟  #GanjarPranowoPresiden2024 🇮🇩 https://t.co/psQm7FXhsI",0,0,0,0,in,4517167514,1681720745196658688,sirajapadoha,https://twitter.com/sirajapadoha/status/1681720745196658688
Wed Jul 19 17:40:36 +0000 2023,1681720710824341504,@ElizarIrnold @ruhutsitompul Sehat selalu pak Ganjar... 💪,0,0,0,0,in,1424110567057285121,1681408025691815938,Achmed83165562,https://twitter.com/Achmed83165562/status/1681720710824341504
Wed Jul 19 17:40:29 +0000 2023,1681720679174123521,@asimtotbelok ngotorjn hastag ganjar aje lu berbi,0,1,0,0,in,1576480672709246981,1681719639729127424,clowieye,https://twitter.com/clowieye/status/1681720679174123521
Wed Jul 19 17:40:22 +0000 2023,1681720650208256000,@AirinDatangLagi @ganjarpranowo Siap klo ada yg bagi😆,0,0,0,0,in,1626616435643682816,1681681453225222144,termos_sergio,https://twitter.com/termos_sergio/status/1681720650208256000
