created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue Jul 18 23:43:46 +0000 2023,1681449713894326281,"Partai Bulan Bintang (PBB) telah memutuskan mendukung bakal capres dari Partai Gerindra, Prabowo Subianto, di Pilpres 2024. Deklarasi dukungan PBB tersebut direncanakan akan dilakukan akhir bulan ini.  https://t.co/vwy5Mwaj8o https://t.co/5FmVbNKiQL",0,0,0,0,in,1073425152,1681449713894326281,OfficialDPP_PBB,https://twitter.com/OfficialDPP_PBB/status/1681449713894326281
Tue Jul 18 23:43:41 +0000 2023,1681449694634078208,"Kita sudah menjadi bumi yang kecil di mana satu sama lain berhubungan dan ada ketergantungan. Indonesia perlu persatuan, persatuan ini tidak boleh dianggap enteng, kata Prabowo.""",0,1,0,0,in,1607761166255943682,1681449611347783680,indeks_politika,https://twitter.com/indeks_politika/status/1681449694634078208
Tue Jul 18 23:43:39 +0000 2023,1681449685884764164,"Prabowo mengatakan, pertemuan yang berlangsung hampir dua jam itu membahas berbagai persoalan bangsa. Salah satunya terkait pentingnya persatuan bagi Indonesia dalam menghadapi ancaman krisis global.",0,1,0,0,in,1607761166255943682,1681449611347783680,indeks_politika,https://twitter.com/indeks_politika/status/1681449685884764164
Tue Jul 18 23:43:38 +0000 2023,1681449681585598464,"Saya mendapat kehormatan kunjungan dari saudara Budiman Sudjatmiko bersama beberapa kawan-kawannya. Tadi cukup lama berdiskusi, kita mempunyai kesamaan visi, kesamaan pandangan,"" kata Prabowo.""",0,1,0,0,in,1607761166255943682,1681449611347783680,indeks_politika,https://twitter.com/indeks_politika/status/1681449681585598464
Tue Jul 18 23:43:38 +0000 2023,1681449681052925959,PDIP Buka Peluang Ganjar Jadi Cawapres Prabowo  Nah ini baru seru... Ayo jadiin aja @PDI_Perjuangan @Gerindra  WOWO praboWO-pranoWO https://t.co/tjwPxF2uA5,6,39,14,51,in,1084569967394095104,1681449681052925959,_bangagoengDuA,https://twitter.com/_bangagoengDuA/status/1681449681052925959
Tue Jul 18 23:43:36 +0000 2023,1681449673364766723,"Prabowo mengaku tersanjung menerima kunjungan Budiman. Sebagai sosok yang dulu pernah berseberangan, Prabowo mengatakan dirinya sangat menghormati kedatangan Budiman.",0,1,0,0,in,1607761166255943682,1681449611347783680,indeks_politika,https://twitter.com/indeks_politika/status/1681449673364766723
Tue Jul 18 23:43:33 +0000 2023,1681449660085583872,"Karena Indonesia merupakan kapal besar, bukan panggung entertainment saja,"" katanya.   Prabowo juga menilai persatuan bangsa merupakan kunci untuk mencapai keberhasilan menghadapi berbagai tantangan geopolitik.""",0,1,0,0,in,1607761166255943682,1681449611347783680,indeks_politika,https://twitter.com/indeks_politika/status/1681449660085583872
Tue Jul 18 23:43:21 +0000 2023,1681449611347783680,Budiman Sudjatmiko Merapat ke Prabowo Subianto https://t.co/QeVQSHamYX,0,1,0,0,in,1607761166255943682,1681449611347783680,indeks_politika,https://twitter.com/indeks_politika/status/1681449611347783680
Tue Jul 18 23:43:21 +0000 2023,1681449608789262344,"Dapat Dukungan Relawan JoMan, Prabowo: Saya Tambah Muda 23 Tahun - https://t.co/vZIWoTfBeY #Prabowo #BangkitBersama https://t.co/fC7de8B0Vr",0,0,0,0,in,465458275,1681449608789262344,Disuruh_Iben,https://twitter.com/Disuruh_Iben/status/1681449608789262344
Tue Jul 18 23:43:19 +0000 2023,1681449601906376704,Berita Prabowo :  Ketum Gerindra Prabowo Subianto sebut siap bertemu dengan Ketum PDIP Megawati - ANTARA Jawa Barat #Prabowo #BangkitBersama https://t.co/Hr3lhjY4XC,0,0,0,0,in,465458275,1681449601906376704,Disuruh_Iben,https://twitter.com/Disuruh_Iben/status/1681449601906376704
